timestep,K2064010,V4145210,V5004030,V5015210
507,0.07003244,-0.8509992,-1.5894494,5.0858703
508,0.06987473,-0.85116225,-1.5894351,5.0857296
509,0.070484996,-0.850802,-1.5895962,5.085027
510,0.12173533,-0.83053976,-1.442841,5.152161
511,0.13665564,-0.80917186,-1.4176226,5.1584554
512,0.14379357,-0.8002303,-1.408837,5.160949
513,0.1517836,-0.7923567,-1.4060873,5.164133
514,0.15814503,-0.7874725,-1.4070343,5.1658463
515,0.16087143,-0.7854297,-1.4111506,5.1665497
516,0.15990457,-0.7857891,-1.4119376,5.1680446
517,0.15536897,-0.7890901,-1.4105178,5.169958
518,0.1493801,-0.795096,-1.4103254,5.168209
519,0.14084211,-0.8043661,-1.4141922,5.1653895
520,0.13164075,-0.81446344,-1.423119,5.1638246
521,0.11685567,-0.8347537,-1.4489244,5.1599813
522,0.065467715,-0.85045725,-1.5922241,5.0929165
523,0.065091975,-0.8500082,-1.5922211,5.093121
524,0.06394499,-0.8491268,-1.5913321,5.0934424
525,0.0660361,-0.84908646,-1.5910978,5.093397
526,0.06514171,-0.84916,-1.5904049,5.0939674
527,0.015649945,-0.4245577,-1.4550028,5.0992546
528,0.065487646,-0.848773,-1.5898433,5.0948167
529,0.040223926,-0.8715243,-1.6744133,5.186207
530,0.06443894,-0.84817743,-1.5893687,5.0955224
531,0.020288369,-0.84627885,-1.6470491,5.189289
532,0.36979684,-0.96950036,-1.6460708,5.030764
533,0.5398051,-1.0690573,-1.8834753,5.173235
534,0.50128967,-0.98185796,-1.8206295,5.1963105
535,0.50835264,-1.0397803,-2.0239136,5.440765
536,0.4660038,-1.001491,-2.1727574,5.419272
537,0.09714166,-0.34671593,-1.6581436,5.241922
538,0.4656863,-0.9378632,-1.5691265,5.149492
539,0.62793,-0.5801795,-1.9105211,5.26017
540,0.54074365,-0.86282593,-1.9078698,4.590516
541,0.4121722,-0.73163193,-1.9874371,5.282549
542,0.39374793,-0.845748,-2.230407,5.181806
543,0.3575795,-0.88244814,-2.0664046,5.04993
544,0.27374235,-0.8456096,-2.2550566,5.2420406
545,0.32868835,-0.92703056,-1.8652624,5.2615294
546,0.017998239,-0.84467,-1.6241771,5.063818
547,0.5298402,-1.069381,-1.9419776,5.1273727
548,0.37633136,-0.9768968,-1.4979787,5.06755
549,0.41398728,-1.0046856,-1.7861778,5.2238297
550,0.45902643,-0.98131967,-1.828221,5.0842433
551,-0.1450391,-0.3933177,-1.4112192,5.2022133
552,-0.14194527,-0.5113731,-1.7170316,5.2273917
553,-0.1259139,-0.5967066,-1.6699878,5.1879926
554,-0.15572615,-0.26759014,-1.3888427,5.148136
555,-0.09903621,-0.36026955,-1.2913581,5.365808
556,0.07461703,-0.8321104,-1.5367476,5.073318
557,-0.056951564,-0.63479024,-1.7787074,5.260899
558,0.019909546,-0.52266395,-1.5234084,5.2763786
559,0.43990418,-0.8893785,-1.4780669,5.2288527
560,0.31582856,-0.9367823,-1.4319329,5.1836543
561,0.1368905,-0.7846779,-1.1535046,5.285424
562,0.13123855,-0.7658255,-1.3533511,5.1683345
563,0.15180783,-0.7608822,-1.3522615,5.1766515
564,0.15703453,-0.760012,-1.3499097,5.181947
565,0.15581821,-0.76159954,-1.3472824,5.1846004
566,0.1505668,-0.7682121,-1.3430568,5.184893
567,0.14481266,-0.77720976,-1.3413476,5.1822543
568,0.13637213,-0.78920215,-1.3497392,5.1806006
569,0.12030932,-0.8053083,-1.371592,5.175062
570,0.071652316,-0.8141143,-1.5102972,5.1113186
571,0.07196199,-0.8131935,-1.5103893,5.112446
572,0.07224434,-0.81296664,-1.5089612,5.1116986
573,0.07240004,-0.81260806,-1.509131,5.1120334
574,0.072752595,-0.81320834,-1.5090629,5.1127496
575,0.07195034,-0.81406134,-1.5080332,5.1132836
576,0.0729735,-0.81278604,-1.5075926,5.1132507
577,0.0725627,-0.8116761,-1.5079409,5.1125236
578,0.07266142,-0.8123007,-1.5067464,5.1114564
579,0.07085857,-0.81207436,-1.506121,5.113816
580,0.07081113,-0.81165886,-1.5070277,5.1143513
581,0.07215434,-0.8106392,-1.50536,5.1142197
582,0.120720334,-0.80242014,-1.3716141,5.1774006
583,0.13414532,-0.7885902,-1.3464384,5.182338
584,0.14119105,-0.7793667,-1.3382825,5.18515
585,0.14899133,-0.76963615,-1.3386822,5.190473
586,0.15297362,-0.7652468,-1.340528,5.1922827
587,0.15493919,-0.7614576,-1.343708,5.1937866
588,0.1540397,-0.7630868,-1.343688,5.195995
589,0.15139212,-0.7661667,-1.3430694,5.1962037
590,0.14695564,-0.77381104,-1.3404201,5.193664
591,0.13670321,-0.78410035,-1.3422445,5.191962
592,0.12961175,-0.7932386,-1.3514873,5.1891212
593,0.11504672,-0.8038394,-1.375888,5.1862006
594,0.069196224,-0.81030756,-1.5084311,5.122452
595,0.07010275,-0.81010216,-1.5073541,5.1225014
596,0.06872914,-0.81013083,-1.5060109,5.1216373
597,0.066292435,-0.81035966,-1.506064,5.12285
598,0.066193014,-0.8092101,-1.5060478,5.1213613
599,0.06650775,-0.8092804,-1.5061423,5.122165
600,0.06684291,-0.809776,-1.5045409,5.1221576
601,0.0685857,-0.8083415,-1.5066651,5.122974
602,0.067087404,-0.8086569,-1.5047913,5.12231
603,0.066787176,-0.80791473,-1.5037519,5.1233134
604,0.06783953,-0.80890113,-1.5025355,5.1235127
605,0.06733299,-0.8077242,-1.503264,5.12429
606,0.1152463,-0.7984194,-1.3748671,5.186356
607,0.12729518,-0.7924877,-1.3490089,5.1901703
608,0.13418676,-0.7827565,-1.3407761,5.1940675
609,0.14225319,-0.7739263,-1.3368912,5.198564
610,0.14635333,-0.7683113,-1.3402995,5.2012296
611,0.14801642,-0.76630974,-1.3418804,5.204185
612,0.14714704,-0.7665965,-1.3424414,5.203339
613,0.14486657,-0.77154607,-1.3419417,5.203417
614,0.14050186,-0.7769179,-1.3406101,5.2019863
615,0.13036226,-0.7875442,-1.3449956,5.1983514
616,0.12311693,-0.7973299,-1.3532923,5.197376
617,0.11207405,-0.79959697,-1.3811146,5.1943355
618,0.061990112,-0.8074172,-1.5068661,5.129155
619,0.06204779,-0.80732566,-1.5073204,5.1306577
620,0.062136382,-0.8074935,-1.5063372,5.130387
621,0.063031904,-0.80718166,-1.5057096,5.1310043
622,0.062749594,-0.8066208,-1.5058346,5.1316514
623,0.062553756,-0.8062909,-1.5051503,5.1309624
624,0.0631479,-0.80596465,-1.5050397,5.130035
625,0.062200923,-0.8053486,-1.504074,5.13072
626,0.06304116,-0.80524945,-1.5036684,5.1302505
627,0.06317917,-0.8049791,-1.5042027,5.1316223
628,0.06253415,-0.8046689,-1.502935,5.1322255
629,0.06236573,-0.8054276,-1.5028349,5.1312757
630,0.10961506,-0.796882,-1.3813972,5.195619
631,0.13070685,-0.55133307,-1.4153371,5.272817
632,0.068376966,-0.4364423,-1.2615983,5.4201865
633,0.057825554,-0.26789427,-1.0901177,5.2377615
634,0.13865216,-0.78204685,-1.3419236,5.194786
635,0.14075069,-0.7720745,-1.3391418,5.204757
636,0.14088574,-0.76830035,-1.3395604,5.2107234
637,0.13570875,-0.77142125,-1.3387846,5.2113795
638,0.13220917,-0.77764434,-1.3407849,5.210571
639,0.124509014,-0.7875003,-1.3464705,5.207319
640,0.11627444,-0.79314375,-1.3558882,5.205445
641,0.107574634,-0.7940107,-1.3817767,5.1998158
642,0.059297174,-0.8005834,-1.5022687,5.138313
643,0.061135817,-0.8004766,-1.5021343,5.137163
644,0.05971499,-0.8001258,-1.501803,5.1388993
645,0.060384344,-0.7991472,-1.5025536,5.1395726
646,0.059867144,-0.7982804,-1.5021166,5.140068
647,0.061493557,-0.7979477,-1.5020485,5.139572
648,0.05940037,-0.79797417,-1.5005074,5.139034
649,0.058728535,-0.7982428,-1.5001911,5.1393948
650,0.059126806,-0.7982976,-1.5000477,5.1395984
651,0.05944112,-0.79891926,-1.4999428,5.1395926
652,0.06022173,-0.7976773,-1.4988309,5.1397705
653,0.059458178,-0.7964391,-1.4988542,5.140311
654,0.10788682,-0.7894924,-1.3796396,5.200953
655,0.116871506,-0.7889626,-1.3524523,5.207439
656,0.12640944,-0.7863628,-1.3425208,5.2091303
657,0.13304523,-0.7767048,-1.3382417,5.21442
658,0.13840942,-0.7710571,-1.3370633,5.219242
659,0.13947184,-0.7689205,-1.3391799,5.2213993
660,0.13769926,-0.7687338,-1.3395692,5.223292
661,0.13428281,-0.7729363,-1.3402233,5.222738
662,0.1295029,-0.77919644,-1.342557,5.2187123
663,0.11938112,-0.78847283,-1.3498772,5.21443
664,0.11216829,-0.7902879,-1.358964,5.211921
665,0.10290236,-0.79241675,-1.3852887,5.2065635
666,0.055684756,-0.79781413,-1.5030462,5.14604
667,0.053315986,-0.7962777,-1.5025507,5.1468444
668,0.05456394,-0.7957098,-1.5026083,5.147817
669,0.054215103,-0.79606265,-1.5027395,5.147527
670,0.054433774,-0.79650736,-1.5024501,5.147938
671,0.05507956,-0.79567367,-1.5022675,5.147345
672,0.055318903,-0.7946835,-1.5017114,5.148104
673,0.054233026,-0.7941964,-1.5001875,5.148373
674,0.053733338,-0.79453224,-1.4999439,5.148167
675,0.055552553,-0.7947964,-1.4997653,5.1481895
676,0.054625582,-0.7948132,-1.4987687,5.148351
677,0.05469085,-0.79383564,-1.4983515,5.147583
678,0.09825769,-0.7868939,-1.3843594,5.206512
679,0.106444605,-0.7851708,-1.358239,5.2144904
680,0.11389872,-0.7865085,-1.3492364,5.2174563
681,0.118649475,-0.78053063,-1.3436533,5.222899
682,0.1240077,-0.7736483,-1.3407468,5.2285256
683,0.12605636,-0.77190894,-1.3418431,5.2319665
684,0.124607086,-0.7718583,-1.3423766,5.232117
685,0.121622406,-0.77498204,-1.3442096,5.230783
686,0.1165998,-0.78323954,-1.3473552,5.226829
687,0.10788411,-0.78706527,-1.3544383,5.2217216
688,0.100701295,-0.7852712,-1.3643495,5.218694
689,0.09279033,-0.7891701,-1.3928663,5.2117734
690,0.050120454,-0.79408556,-1.5044745,5.1525016
691,0.050220508,-0.792983,-1.5027151,5.152573
692,0.048311006,-0.7938362,-1.5018984,5.153425
693,0.050418366,-0.79351956,-1.5027281,5.1533165
694,0.04941703,-0.7929354,-1.5010991,5.153021
695,0.050569873,-0.7933132,-1.5025781,5.1538258
696,0.050680984,-0.7922633,-1.5016998,5.1530967
697,0.04988565,-0.791951,-1.5010982,5.1533933
698,0.050575603,-0.7914059,-1.5009102,5.1540675
699,0.050400984,-0.7913229,-1.5000211,5.153664
700,0.0495857,-0.7906124,-1.4996051,5.153708
701,0.05003045,-0.7912136,-1.4999584,5.154122
702,0.08930489,-0.7844517,-1.3895596,5.212069
703,0.09571711,-0.7834618,-1.3615547,5.2230506
704,0.10141639,-0.7836263,-1.3518705,5.227125
705,0.10531396,-0.781563,-1.3461508,5.2353196
706,0.11051191,-0.7747559,-1.3450707,5.2405705
707,0.11165818,-0.77203006,-1.3458624,5.243053
708,0.110525645,-0.7723252,-1.3458575,5.2433224
709,0.10881162,-0.7767737,-1.3474764,5.2429924
710,0.10360509,-0.7824176,-1.3505464,5.2382054
711,0.09470257,-0.7834285,-1.3588022,5.232542
712,0.09010196,-0.7838289,-1.3690013,5.2279563
713,0.085617535,-0.7849243,-1.3960105,5.2152824
714,0.04546058,-0.78816986,-1.505353,5.1596065
715,0.044421703,-0.787792,-1.5044159,5.1597495
716,0.045289416,-0.7863985,-1.5039424,5.158938
717,0.04599881,-0.78687793,-1.5039591,5.16082
718,0.045690965,-0.78691953,-1.5040965,5.159455
719,0.044490594,-0.786413,-1.5032965,5.1602645
720,0.04423216,-0.7870651,-1.5031077,5.1597667
721,0.04467682,-0.78685683,-1.5028952,5.1600633
722,0.045266997,-0.78513,-1.5022336,5.1598296
723,0.04531907,-0.78442603,-1.501952,5.159391
724,0.044591647,-0.7844376,-1.5010339,5.1592584
725,0.043869585,-0.78436285,-1.500701,5.160511
726,0.083146565,-0.78272676,-1.3920302,5.2173615
727,0.08841903,-0.77991897,-1.3661608,5.229664
728,0.092904575,-0.78062886,-1.356256,5.2351937
729,0.09927308,-0.77913284,-1.3494049,5.242855
730,0.10288045,-0.7754042,-1.3477293,5.2489796
731,0.10559508,-0.77224165,-1.3490272,5.252435
732,0.10375264,-0.773961,-1.3497857,5.253448
733,0.10054195,-0.77730876,-1.3500156,5.251708
734,0.096366756,-0.77990055,-1.3550358,5.247227
735,0.08852896,-0.78121996,-1.3629494,5.2389164
736,0.08320088,-0.7802966,-1.3731843,5.2359433
737,0.076916,-0.78342503,-1.4010998,5.220402
738,0.04120807,-0.78074694,-1.5068232,5.165865
739,0.039889216,-0.7807882,-1.5058054,5.1663213
740,0.03965804,-0.77981687,-1.5054954,5.165928
741,0.35631514,-0.98421067,-1.3128425,5.273244
742,0.41805568,-1.0061531,-1.4705611,4.8006983
743,-0.034146845,-1.0212966,-1.8956741,5.124822
744,0.06720675,-1.0994034,-1.9308523,5.013175
745,-0.22538279,-0.5261014,-1.3041046,5.10883
746,-0.12431771,-0.74928474,-1.3160516,5.1074295
747,0.02981183,-0.80256695,-1.5307726,5.0919423
748,0.03850771,-0.77823716,-1.4908336,5.1416345
749,0.043067086,-0.7689541,-1.476336,5.161098
750,0.08544352,-0.76988393,-1.3645018,5.2189307
751,0.09132701,-0.7666244,-1.3352265,5.236407
752,0.024306824,-0.49193394,-1.009828,5.5285497
753,0.09106561,-0.40845272,-1.2531934,5.3190017
754,0.11408415,-0.7622892,-1.3191588,5.2565827
755,0.14132658,-0.57022595,-1.0419356,5.609634
756,0.16196229,-0.45745036,-1.2407793,5.4202633
757,0.11271095,-0.767543,-1.3239523,5.2589774
758,0.10555294,-0.7640126,-1.3230162,5.255396
759,0.097324125,-0.7656087,-1.3297688,5.249035
760,0.020505091,-0.39526144,-0.9711285,5.3929915
761,0.057883453,-0.647485,-1.1630243,5.5260997
762,0.28887713,-0.365235,-1.3545117,5.2006106
763,0.2897367,-0.8079083,-1.5066856,5.2250805
764,0.040214796,-0.754679,-1.4691958,5.173611
765,0.040603887,-0.7524254,-1.4688431,5.1743226
766,0.040433902,-0.75181454,-1.4684108,5.1749096
767,0.040305693,-0.7516354,-1.4685103,5.174955
768,0.040378302,-0.75145406,-1.4673945,5.174886
769,0.03973471,-0.75168437,-1.4651881,5.173811
770,0.039292473,-0.75199556,-1.4644333,5.173043
771,0.039559484,-0.751492,-1.4645733,5.173742
772,0.039939653,-0.75126535,-1.4647411,5.1745033
773,0.039360147,-0.74984217,-1.465458,5.1765
774,0.07558799,-0.76083165,-1.3636613,5.2284646
775,0.08163161,-0.7588095,-1.3371009,5.2476983
776,0.08640399,-0.75759846,-1.3269573,5.253086
777,0.0958921,-0.7557462,-1.3213087,5.260705
778,0.09801137,-0.75360805,-1.317888,5.2674103
779,0.100568034,-0.75408584,-1.3173237,5.270265
780,0.09917135,-0.75508195,-1.3180823,5.2726064
781,0.097768344,-0.7546335,-1.3211719,5.2700706
782,0.0904525,-0.7568197,-1.3245562,5.265978
783,0.08183202,-0.75829643,-1.3331507,5.258985
784,0.07700657,-0.7584844,-1.3431902,5.2532153
785,0.07081741,-0.75920534,-1.3670627,5.2351837
786,0.03575344,-0.74203247,-1.4664806,5.1806464
787,0.035382777,-0.7420847,-1.4662639,5.180393
788,0.03463477,-0.7418962,-1.466641,5.182903
789,0.033474445,-0.74128896,-1.4659876,5.182303
790,0.03360192,-0.7419155,-1.4648747,5.1810756
791,0.034748644,-0.7412326,-1.4644681,5.181129
792,0.03467852,-0.7398019,-1.4637156,5.1809793
793,0.03474341,-0.7393782,-1.4637192,5.181614
794,0.03502639,-0.73846436,-1.4629598,5.1801915
795,0.034528244,-0.73872846,-1.4630908,5.1817174
796,0.034097243,-0.73813224,-1.463682,5.1832294
797,0.034133416,-0.73734933,-1.4633867,5.1835575
798,0.07221714,-0.7565739,-1.3674073,5.232063
799,0.07885286,-0.754533,-1.3462456,5.250708
800,0.083463766,-0.7546002,-1.33497,5.2581315
801,0.20468466,-0.77347016,-1.3149029,5.356646
802,0.09568437,-0.7528587,-1.3216184,5.269367
803,0.09866173,-0.7513849,-1.318169,5.272972
804,0.047818888,-0.20402049,-1.0759202,5.304151
805,0.09453254,-0.7517919,-1.3210214,5.2736754
806,0.08782386,-0.7525571,-1.3262869,5.268415
807,0.07896247,-0.7537742,-1.3374368,5.262236
808,0.07377392,-0.75271064,-1.3507808,5.2553935
809,0.065806836,-0.7526992,-1.3720342,5.2378807
810,0.03015683,-0.7299951,-1.4643388,5.1861415
811,0.028229991,-0.72967166,-1.4626182,5.187681
812,0.18340044,-0.76680595,-1.5249715,5.2337613
813,0.029743433,-0.72925997,-1.4624988,5.187532
814,0.029850254,-0.7291315,-1.4628822,5.1867924
815,0.029268384,-0.7278454,-1.4626347,5.187638
816,0.029156199,-0.72876054,-1.4606966,5.1865706
817,0.028410723,-0.7286253,-1.4609915,5.186321
818,0.02913192,-0.72766304,-1.4604837,5.1881638
819,0.027937135,-0.72742325,-1.4601992,5.1878033
820,0.02950566,-0.72759265,-1.4595685,5.187762
821,0.028187582,-0.7265065,-1.4583187,5.188147
822,0.06594246,-0.7490662,-1.3656474,5.238827
823,0.07249033,-0.75016683,-1.3412217,5.259222
824,0.079655685,-0.7491047,-1.3286344,5.2663713
825,0.08626136,-0.7475817,-1.3181492,5.2751503
826,0.09192592,-0.7459869,-1.3125297,5.280436
827,0.09564885,-0.7434724,-1.3121456,5.2840486
828,0.09299999,-0.7415003,-1.3099955,5.285456
829,0.08951193,-0.74370784,-1.3130114,5.282643
830,0.08305228,-0.74765295,-1.3173162,5.277745
831,0.074592225,-0.74922365,-1.3289262,5.2718873
832,0.06866785,-0.74922556,-1.3430938,5.264214
833,0.05952363,-0.74560386,-1.3671279,5.245953
834,0.023722857,-0.72130966,-1.4594833,5.192284
835,0.022835454,-0.72051305,-1.4592422,5.191757
836,0.022086242,-0.72023433,-1.458663,5.192471
837,0.022544602,-0.7189276,-1.4584546,5.1924443
838,0.0230259,-0.7181754,-1.457806,5.1931157
839,0.023898503,-0.71756667,-1.45779,5.193746
840,0.022366574,-0.71697944,-1.4580489,5.194554
841,0.02261577,-0.7170784,-1.4572803,5.194216
842,0.022625268,-0.71716577,-1.4576178,5.194266
843,0.022640476,-0.7159219,-1.4565754,5.194797
844,0.023305187,-0.7153721,-1.455832,5.1950836
845,0.023008019,-0.71481544,-1.455773,5.195146
846,0.060797762,-0.7430935,-1.356186,5.2509675
847,0.069114365,-0.74562126,-1.3287829,5.2755165
848,0.076449506,-0.74387044,-1.315768,5.281223
849,0.085285574,-0.73800105,-1.3064861,5.29112
850,0.090042986,-0.73330384,-1.3044969,5.2973466
851,0.091565154,-0.7297992,-1.303125,5.2999835
852,0.09111919,-0.7288947,-1.3040556,5.300325
853,0.08829456,-0.73229104,-1.3051455,5.2994766
854,0.080678254,-0.7363847,-1.3080559,5.2952538
855,0.07155311,-0.7442108,-1.317864,5.288162
856,0.063420594,-0.7459809,-1.3317012,5.2807465
857,0.052348983,-0.7407723,-1.3583182,5.25722
858,0.016027113,-0.7088179,-1.4592983,5.199621
859,0.015054573,-0.708636,-1.4579719,5.200105
860,0.01510036,-0.70822096,-1.4582682,5.199346
861,0.015566955,-0.70836467,-1.457616,5.2002745
862,0.015727958,-0.7075624,-1.4565836,5.2005477
863,0.015631149,-0.7071646,-1.4559973,5.20083
864,0.015972137,-0.7075141,-1.4554076,5.1996155
865,0.015576105,-0.7076397,-1.4538378,5.1995277
866,0.014573176,-0.70710164,-1.4550384,5.201113
867,0.016167054,-0.70671463,-1.4549061,5.201042
868,0.016486555,-0.7063437,-1.4549761,5.2007136
869,0.01636686,-0.7054224,-1.4541146,5.1999855
870,0.04927187,-0.73843235,-1.3515749,5.2607894
871,0.059042007,-0.7433242,-1.3228339,5.2864003
872,0.06552229,-0.73869133,-1.3101717,5.294788
873,0.07333135,-0.7292301,-1.3014883,5.304294
874,0.07813021,-0.72317404,-1.2993766,5.311624
875,0.07909607,-0.7202165,-1.2979467,5.313359
876,0.077122055,-0.72075874,-1.2982928,5.3151145
877,0.074264824,-0.7221716,-1.300625,5.3142295
878,0.069690116,-0.7288442,-1.3020183,5.3082614
879,0.060039144,-0.7366714,-1.3129014,5.3010597
880,0.05263239,-0.741427,-1.3260943,5.290683
881,0.043088973,-0.7351096,-1.354937,5.2694817
882,0.008839011,-0.6990648,-1.45864,5.208366
883,0.008606702,-0.69837284,-1.4587771,5.207691
884,0.008220593,-0.69914097,-1.4569219,5.207415
885,0.006880035,-0.69879323,-1.4558381,5.207787
886,0.007938574,-0.6971111,-1.4562689,5.2079196
887,0.007673621,-0.6972144,-1.4564934,5.2083
888,0.007497301,-0.6968308,-1.4556478,5.2090764
889,0.008467913,-0.69664973,-1.4554416,5.2080417
890,0.0084819,-0.6966401,-1.454661,5.209389
891,0.008791198,-0.69593,-1.4543654,5.208342
892,0.0073705115,-0.6954541,-1.4538503,5.210035
893,0.007244865,-0.6955614,-1.4537082,5.2093787
894,0.042363036,-0.7313857,-1.3482099,5.2691674
895,0.052810144,-0.7363402,-1.3196906,5.293736
896,0.060246944,-0.7325797,-1.3056471,5.303556
897,0.0682286,-0.72303385,-1.2961946,5.312812
898,0.072607465,-0.71540207,-1.2935799,5.3198676
899,0.07192001,-0.71276003,-1.2928672,5.3241067
900,0.07184655,-0.7136745,-1.2920531,5.3237844
901,0.068246074,-0.715688,-1.2949389,5.3228106
902,0.06358985,-0.72168064,-1.2977704,5.318353
903,0.05266996,-0.7300064,-1.3075839,5.3101773
904,0.04707859,-0.73199075,-1.3241854,5.3002076
905,0.035251606,-0.7278163,-1.3517321,5.2760158
906,-0.0007340312,-0.6901948,-1.4565557,5.216755
907,-0.0016924044,-0.6896641,-1.4568992,5.216501
908,-0.0010035038,-0.68927807,-1.4552283,5.2159843
909,-9.606282e-06,-0.6885511,-1.4556332,5.216019
910,0.0009844104,-0.68879825,-1.4562265,5.2166786
911,-0.001354446,-0.68943006,-1.4558854,5.2174573
912,-0.0012374818,-0.68873805,-1.4549221,5.2172503
913,0.0006019771,-0.68834466,-1.4544054,5.2176375
914,0.0006786585,-0.68816215,-1.453825,5.21632
915,6.750226e-05,-0.68708247,-1.4538727,5.2165804
916,-0.0015313824,-0.6872716,-1.4532495,5.21764
917,-0.0011176765,-0.6862739,-1.452096,5.217903
918,0.026444575,-0.72224873,-1.3516297,5.2748237
919,0.034537394,-0.7282917,-1.3270048,5.296434
920,0.03716441,-0.72731113,-1.3145012,5.3110905
921,0.043023724,-0.7217192,-1.3019632,5.3195515
922,0.047041297,-0.71860814,-1.2961177,5.3257546
923,0.048336457,-0.71701604,-1.2935909,5.3291173
924,0.047340542,-0.71514755,-1.2946577,5.3304615
925,0.0443815,-0.71631974,-1.2961932,5.3275304
926,0.039097577,-0.7206997,-1.3033038,5.3230305
927,0.033726454,-0.7255726,-1.3166298,5.313399
928,0.029027373,-0.7265422,-1.331675,5.301213
929,0.020031393,-0.7204664,-1.3541948,5.279274
930,-0.007386863,-0.6842365,-1.4517822,5.2231383
931,-0.0064785182,-0.68267435,-1.4520684,5.223238
932,-0.006963432,-0.68247813,-1.4511491,5.2233453
933,-0.00611645,-0.68257505,-1.4513489,5.2235007
934,-0.006844779,-0.68214065,-1.4513639,5.2223325
935,-0.0077031055,-0.6823471,-1.449779,5.2228823
936,-0.0079914825,-0.68228555,-1.4502398,5.2238793
937,-0.00750944,-0.68180394,-1.4503832,5.223498
938,-0.008539637,-0.68127584,-1.449205,5.223617
939,-0.007509768,-0.68059,-1.4483032,5.2241445
940,-0.008262684,-0.68023473,-1.4476867,5.222957
941,-0.008145143,-0.68010825,-1.4469165,5.2240577
942,0.015703857,-0.7154281,-1.3515421,5.2785535
943,0.021975756,-0.7212188,-1.3297604,5.300953
944,0.025509953,-0.72047424,-1.3169327,5.313502
945,0.028229931,-0.7158175,-1.3030716,5.325805
946,0.031091234,-0.7109716,-1.2967582,5.332094
947,0.033248533,-0.7085855,-1.2931844,5.3353825
948,0.03205669,-0.70710844,-1.2942991,5.335972
949,0.02936536,-0.7104127,-1.2976485,5.332863
950,0.024980724,-0.7131831,-1.305895,5.3286204
951,0.021084538,-0.71795195,-1.3189737,5.316732
952,0.016930291,-0.72084635,-1.3319016,5.304231
953,0.010755648,-0.7132337,-1.353942,5.2831388
954,-0.013635199,-0.6768279,-1.4473572,5.2296886
955,-0.0139146745,-0.67597455,-1.447518,5.2298317
956,-0.013596903,-0.676325,-1.447045,5.229492
957,-0.013223012,-0.6759204,-1.4474596,5.2295175
958,-0.013478766,-0.6747553,-1.4454447,5.22889
959,-0.01303942,-0.67380685,-1.4459084,5.229629
960,-0.013061841,-0.6739767,-1.4440273,5.229337
961,-0.014339973,-0.6739395,-1.444253,5.2305026
962,-0.013995658,-0.6735153,-1.4436146,5.2308936
